customer_id,age,gender,region,annual_income,recency_days,frequency_last_year,monetary_last_year,avg_basket_value,online_purchase_ratio,preferred_category,cluster,segment_name
C11011,36,Male,West,34805.58,3.7,10,474.42,45.91,0.56,Sports,0,Price-Sensitive / Occasional Shoppers
C11012,43,Female,East,54259.68,39.7,11,278.6,25.26,0.49,Fashion,0,Price-Sensitive / Occasional Shoppers
C11013,18,Female,East,20463.85,38.9,7,187.14,27.66,0.81,Fashion,3,Young Digital Shoppers
C11014,26,Female,South,62484.87,8.1,23,811.24,35.67,0.86,Electronics,3,Young Digital Shoppers
C11015,20,Male,South,95549.69,7.6,20,3670.24,185.64,0.44,Home & Living,2,High-Value Loyalists
C11016,55,Male,East,67615.54,80.9,7,372.3,53.2,0.2,Groceries,4,At-Risk / Churning
C11017,18,Female,South,51428.79,31.0,5,219.76,43.42,0.53,Sports,0,Price-Sensitive / Occasional Shoppers
C11018,37,Female,South,115357.54,6.6,36,4448.44,122.77,0.44,Sports,2,High-Value Loyalists
C11019,28,Female,South,43757.95,15.9,16,443.99,27.43,0.76,Groceries,3,Young Digital Shoppers
C11020,36,Female,West,57306.38,50.0,3,195.77,56.31,0.77,Electronics,0,Price-Sensitive / Occasional Shoppers
C11021,44,Male,North,73244.14,116.5,1,176.37,176.37,0.28,Fashion,4,At-Risk / Churning
C11022,18,Male,South,52251.11,32.6,3,156.64,58.19,0.88,Home & Living,3,Young Digital Shoppers
C11023,38,Female,South,61376.56,24.0,11,367.76,33.87,0.67,Sports,0,Price-Sensitive / Occasional Shoppers
C11024,64,Female,North,52841.29,66.1,3,376.36,141.42,0.46,Fashion,4,At-Risk / Churning
C11025,23,Male,North,39503.58,7.6,19,537.35,28.91,0.95,Sports,3,Young Digital Shoppers
C11026,29,Female,West,34500.33,20.4,3,339.35,112.13,0.68,Fashion,0,Price-Sensitive / Occasional Shoppers
C11027,23,Female,West,40395.74,5.1,8,922.5,120.76,0.96,Sports,3,Young Digital Shoppers
C11028,36,Female,North,62914.43,54.5,6,266.09,41.81,0.33,Fashion,4,At-Risk / Churning
C11029,29,Male,North,32812.97,13.9,20,514.95,26.08,0.55,Groceries,0,Price-Sensitive / Occasional Shoppers
C11030,20,Male,North,44175.58,39.5,19,352.31,18.95,0.37,Beauty,0,Price-Sensitive / Occasional Shoppers
C11031,58,Male,East,78214.15,80.1,4,161.91,39.37,0.46,Sports,4,At-Risk / Churning
C11032,38,Female,North,63123.56,4.3,7,379.49,56.3,0.21,Groceries,0,Price-Sensitive / Occasional Shoppers
C11033,32,Female,South,60441.44,39.5,3,192.03,65.57,0.8,Groceries,0,Price-Sensitive / Occasional Shoppers
C11034,19,Female,West,47430.22,1.0,18,509.54,28.03,0.37,Fashion,0,Price-Sensitive / Occasional Shoppers
C11035,34,Female,South,44681.08,87.9,4,426.97,100.66,0.56,Home & Living,4,At-Risk / Churning
C11036,18,Male,East,39946.43,2.8,16,662.19,41.8,0.84,Home & Living,3,Young Digital Shoppers
C11037,23,Male,North,40919.75,27.7,10,311.38,30.59,0.64,Sports,0,Price-Sensitive / Occasional Shoppers
C11038,40,Male,East,48734.25,17.6,9,558.75,62.43,0.55,Beauty,0,Price-Sensitive / Occasional Shoppers
C11039,37,Male,East,113725.87,10.3,44,3417.07,78.34,0.65,Groceries,2,High-Value Loyalists
C11040,44,Non-binary,North,104381.16,13.8,30,2875.98,96.34,0.5,Groceries,2,High-Value Loyalists
C11041,60,Female,South,65531.02,92.6,3,149.71,54.14,0.16,Home & Living,4,At-Risk / Churning
C11042,66,Male,West,51783.06,95.6,3,97.99,31.71,0.31,Groceries,4,At-Risk / Churning
C11043,45,Male,East,102230.59,39.1,4,224.53,56.09,0.22,Fashion,4,At-Risk / Churning
C11044,43,Male,South,114669.34,14.3,33,2817.67,85.65,0.62,Fashion,2,High-Value Loyalists
C11045,18,Female,South,48838.27,7.2,13,1263.81,96.54,0.89,Fashion,3,Young Digital Shoppers
C11046,28,Female,West,56041.33,3.8,12,980.09,83.13,0.8,Home & Living,3,Young Digital Shoppers
C11047,20,Male,South,62695.91,120.7,1,237.71,194.94,0.27,Groceries,1,Infrequent Big Spenders
C11048,29,Male,North,52739.91,31.8,2,272.72,136.39,0.8,Electronics,0,Price-Sensitive / Occasional Shoppers
C11049,28,Female,South,51306.87,9.2,17,672.58,38.72,0.95,Beauty,3,Young Digital Shoppers
C11050,40,Female,West,80187.93,67.1,5,20.0,4.32,0.24,Sports,4,At-Risk / Churning
C11051,48,Male,West,114024.77,4.4,26,3299.14,128.08,0.33,Home & Living,2,High-Value Loyalists
C11052,25,Male,West,49356.87,8.3,23,783.08,34.25,1.0,Electronics,3,Young Digital Shoppers
C11053,32,Male,South,89121.13,8.3,17,3546.29,203.94,0.74,Electronics,2,High-Value Loyalists
C11054,27,Female,North,46160.36,7.8,22,1277.57,58.05,0.79,Beauty,3,Young Digital Shoppers
C11055,59,Male,East,79462.52,120.0,4,244.6,63.51,0.3,Fashion,4,At-Risk / Churning
C11056,36,Female,East,55184.95,16.3,2,319.23,148.25,0.71,Sports,0,Price-Sensitive / Occasional Shoppers
C11057,30,Male,West,30407.02,12.5,24,904.26,37.94,0.78,Fashion,3,Young Digital Shoppers
C11058,35,Female,North,95766.42,20.2,8,268.73,33.46,0.85,Groceries,3,Young Digital Shoppers
C11059,64,Female,South,43033.59,89.1,4,453.54,126.9,0.41,Home & Living,4,At-Risk / Churning
C11060,18,Male,South,57470.12,29.4,3,254.79,73.27,0.93,Beauty,3,Young Digital Shoppers
C11061,51,Male,West,64807.78,52.9,5,20.0,4.07,0.23,Beauty,4,At-Risk / Churning
C11062,35,Female,North,61248.29,3.3,17,566.9,34.04,0.94,Fashion,3,Young Digital Shoppers
C11063,53,Male,South,79262.82,83.2,2,538.08,238.65,0.35,Sports,1,Infrequent Big Spenders
C11064,18,Female,North,42455.19,1.2,16,1325.14,82.95,0.83,Home & Living,3,Young Digital Shoppers
C11065,40,Male,South,52966.29,36.7,6,345.59,62.83,0.52,Sports,0,Price-Sensitive / Occasional Shoppers
C11066,31,Male,West,41555.56,1.0,16,1114.36,71.31,0.87,Beauty,3,Young Digital Shoppers
C11067,52,Female,West,71729.27,89.0,4,324.2,80.07,0.16,Fashion,4,At-Risk / Churning
C11068,45,Female,South,77625.49,3.9,25,3332.62,131.26,0.53,Electronics,2,High-Value Loyalists
C11069,18,Male,East,50155.05,43.2,18,273.27,15.03,0.53,Home & Living,0,Price-Sensitive / Occasional Shoppers
C11070,28,Male,South,42263.11,38.8,5,149.68,28.1,0.66,Electronics,0,Price-Sensitive / Occasional Shoppers
C11071,56,Female,East,53241.84,38.2,3,85.17,29.63,0.68,Sports,0,Price-Sensitive / Occasional Shoppers
C11072,27,Male,West,53064.66,25.5,11,474.17,41.37,0.23,Groceries,0,Price-Sensitive / Occasional Shoppers
C11073,40,Female,East,55032.13,40.2,5,241.96,45.79,0.95,Sports,0,Price-Sensitive / Occasional Shoppers
C11074,26,Male,South,24970.99,42.4,4,71.32,19.88,0.75,Fashion,0,Price-Sensitive / Occasional Shoppers
C11075,18,Female,East,43196.56,13.4,17,976.98,56.28,0.94,Electronics,3,Young Digital Shoppers
C11076,58,Male,South,34699.63,16.2,7,264.84,36.35,0.73,Electronics,0,Price-Sensitive / Occasional Shoppers
C11077,31,Female,South,45366.76,7.4,10,366.12,36.74,0.35,Home & Living,0,Price-Sensitive / Occasional Shoppers
C11078,46,Female,West,103172.47,138.0,1,131.98,131.98,0.14,Beauty,4,At-Risk / Churning
C11079,35,Non-binary,North,47874.42,8.8,22,773.53,35.81,0.96,Groceries,3,Young Digital Shoppers
C11080,23,Male,South,34938.15,2.3,17,220.6,13.08,0.86,Electronics,3,Young Digital Shoppers
C11081,23,Male,North,38121.74,31.5,7,105.99,15.2,0.51,Fashion,0,Price-Sensitive / Occasional Shoppers
C11082,33,Female,South,64241.43,50.6,9,173.35,19.71,0.6,Beauty,0,Price-Sensitive / Occasional Shoppers
C11083,37,Female,North,27913.14,40.3,4,192.51,43.65,0.51,Sports,0,Price-Sensitive / Occasional Shoppers
C11084,38,Female,North,15000.0,45.0,1,132.75,132.75,0.39,Sports,0,Price-Sensitive / Occasional Shoppers
C11085,43,Female,South,49732.62,124.5,4,95.19,24.64,0.26,Groceries,4,At-Risk / Churning
C11086,44,Female,South,55297.82,71.6,1,165.13,165.13,0.63,Electronics,4,At-Risk / Churning
C11087,75,Female,West,60177.5,112.3,2,223.68,124.02,0.35,Fashion,4,At-Risk / Churning
C11088,29,Male,South,52001.25,27.1,8,584.31,75.86,0.51,Groceries,0,Price-Sensitive / Occasional Shoppers
C11089,42,Male,North,76434.83,25.7,16,238.63,15.39,0.47,Sports,0,Price-Sensitive / Occasional Shoppers
C11090,29,Male,South,51296.68,4.7,14,1482.61,105.39,0.93,Beauty,3,Young Digital Shoppers
C11091,50,Female,South,67997.51,103.4,1,54.68,38.1,0.37,Fashion,4,At-Risk / Churning
C11092,28,Female,North,71791.16,1.0,30,880.08,28.98,0.91,Beauty,3,Young Digital Shoppers
C11093,25,Female,West,24751.38,6.3,23,879.12,37.85,0.97,Electronics,3,Young Digital Shoppers
C11094,38,Female,North,52696.43,21.0,11,25.48,2.26,0.46,Electronics,0,Price-Sensitive / Occasional Shoppers
C11095,47,Female,West,48661.46,9.9,8,711.4,85.0,0.36,Groceries,0,Price-Sensitive / Occasional Shoppers
C11096,34,Female,East,60460.18,10.8,19,327.11,16.98,0.88,Beauty,3,Young Digital Shoppers
C11097,29,Female,North,30538.23,20.0,8,348.69,45.42,0.65,Groceries,0,Price-Sensitive / Occasional Shoppers
C11098,48,Female,East,22061.54,42.0,5,227.48,44.8,0.98,Beauty,0,Price-Sensitive / Occasional Shoppers
C11099,42,Female,South,83621.92,9.4,32,3351.85,104.65,0.42,Fashion,2,High-Value Loyalists
C11100,44,Female,North,102526.02,12.9,23,2795.76,122.33,0.78,Home & Living,2,High-Value Loyalists
C11101,31,Male,West,62061.7,10.5,19,688.27,35.97,1.0,Sports,3,Young Digital Shoppers
C11102,41,Male,West,88214.07,122.0,1,341.45,295.1,0.51,Groceries,1,Infrequent Big Spenders
C11103,31,Male,South,26379.54,33.2,4,84.7,21.15,0.71,Beauty,0,Price-Sensitive / Occasional Shoppers
C11104,40,Female,West,94918.22,9.1,35,3390.36,97.82,0.34,Electronics,2,High-Value Loyalists
C11105,64,Male,East,95493.71,88.3,5,56.38,12.45,0.44,Sports,4,At-Risk / Churning
C11106,44,Male,East,79451.36,10.0,25,2527.48,101.52,0.87,Home & Living,2,High-Value Loyalists
C11107,24,Male,South,66509.78,7.2,4,1676.28,467.45,0.89,Fashion,1,Infrequent Big Spenders
C11108,38,Male,North,38644.15,16.6,5,308.85,67.72,0.52,Electronics,0,Price-Sensitive / Occasional Shoppers
C11109,23,Female,West,43522.27,5.7,11,788.2,70.81,0.9,Electronics,3,Young Digital Shoppers
C11110,55,Male,South,111463.74,7.3,24,3212.51,132.41,0.64,Beauty,2,High-Value Loyalists
C11111,46,Male,North,69652.22,28.8,11,294.92,27.13,0.33,Fashion,0,Price-Sensitive / Occasional Shoppers
C11112,29,Female,South,49920.1,91.1,1,320.75,267.15,0.29,Electronics,1,Infrequent Big Spenders
C11113,22,Male,East,41360.81,42.0,2,30.8,12.44,0.34,Groceries,0,Price-Sensitive / Occasional Shoppers
C11114,47,Female,West,24321.02,30.8,8,216.73,26.22,0.58,Beauty,0,Price-Sensitive / Occasional Shoppers
C11115,37,Male,North,81363.01,1.1,29,2216.02,77.43,0.48,Beauty,2,High-Value Loyalists
C11116,45,Male,West,66126.34,8.7,21,2902.05,139.65,0.88,Electronics,2,High-Value Loyalists
C11117,36,Female,South,83304.33,46.7,3,71.31,28.39,0.4,Groceries,4,At-Risk / Churning
C11118,23,Female,North,51922.22,9.3,12,725.48,62.63,0.88,Fashion,3,Young Digital Shoppers
C11119,27,Male,South,31911.06,39.9,3,155.34,45.61,0.63,Sports,0,Price-Sensitive / Occasional Shoppers
C11120,53,Female,North,15000.0,69.9,1,428.46,428.46,0.26,Home & Living,1,Infrequent Big Spenders
C11121,38,Female,East,96747.99,5.9,25,2492.89,98.05,0.38,Home & Living,2,High-Value Loyalists
C11122,38,Male,East,56460.71,49.6,5,237.34,51.6,1.0,Beauty,0,Price-Sensitive / Occasional Shoppers
C11123,57,Female,North,126838.17,3.4,24,2973.21,125.79,0.73,Groceries,2,High-Value Loyalists
C11124,41,Non-binary,South,58361.79,17.9,13,192.87,14.99,0.33,Beauty,0,Price-Sensitive / Occasional Shoppers
C11125,33,Female,South,47762.34,14.5,7,146.7,20.91,0.53,Electronics,0,Price-Sensitive / Occasional Shoppers
C11126,34,Non-binary,East,45545.66,1.0,14,235.04,17.12,0.51,Home & Living,0,Price-Sensitive / Occasional Shoppers
C11127,54,Male,West,82600.8,93.3,4,20.0,5.27,0.29,Electronics,4,At-Risk / Churning
C11128,51,Female,East,64515.15,113.9,3,375.89,137.56,0.01,Home & Living,4,At-Risk / Churning
C11129,26,Female,West,55105.0,48.5,3,129.28,48.87,0.63,Groceries,0,Price-Sensitive / Occasional Shoppers
C11130,34,Female,West,65030.74,31.2,3,168.39,52.33,0.45,Groceries,0,Price-Sensitive / Occasional Shoppers
C11131,43,Female,South,72013.87,3.7,19,184.13,9.9,0.26,Fashion,0,Price-Sensitive / Occasional Shoppers
C11132,39,Non-binary,East,80732.71,1.1,35,3759.05,108.03,0.75,Fashion,2,High-Value Loyalists
C11133,54,Male,West,52605.66,71.0,1,392.66,392.66,0.44,Groceries,1,Infrequent Big Spenders
C11134,18,Female,West,43052.58,1.0,1,150.99,150.99,1.0,Home & Living,3,Young Digital Shoppers
C11135,34,Male,West,50426.07,8.8,17,796.81,46.03,0.89,Electronics,3,Young Digital Shoppers
C11136,47,Female,West,52550.38,17.9,4,273.03,61.66,0.74,Electronics,0,Price-Sensitive / Occasional Shoppers
C11137,37,Female,South,32789.87,21.0,12,468.09,37.5,0.32,Electronics,0,Price-Sensitive / Occasional Shoppers
C11138,39,Female,South,129262.42,3.2,34,2391.72,69.36,0.65,Fashion,2,High-Value Loyalists
C11139,22,Female,East,47697.73,98.2,1,273.57,273.57,0.05,Beauty,1,Infrequent Big Spenders
C11140,23,Male,North,33715.61,3.4,14,555.82,38.79,0.97,Beauty,3,Young Digital Shoppers
C11141,59,Male,North,44772.83,122.4,1,330.48,256.85,0.56,Beauty,1,Infrequent Big Spenders
C11142,42,Female,North,32930.83,49.6,3,192.73,61.39,0.37,Fashion,0,Price-Sensitive / Occasional Shoppers
C11143,31,Female,North,51939.75,27.6,2,196.45,91.82,0.44,Beauty,0,Price-Sensitive / Occasional Shoppers
C11144,34,Female,West,58470.46,19.2,4,260.79,59.71,0.71,Home & Living,0,Price-Sensitive / Occasional Shoppers
C11145,23,Male,South,37506.0,1.4,24,360.35,15.01,0.81,Beauty,3,Young Digital Shoppers
C11146,37,Male,South,90587.07,51.1,4,328.29,92.98,0.17,Groceries,4,At-Risk / Churning
C11147,18,Male,East,50024.64,28.8,6,176.04,27.95,0.9,Electronics,3,Young Digital Shoppers
C11148,46,Male,West,58606.74,1.0,7,627.62,88.77,0.25,Fashion,0,Price-Sensitive / Occasional Shoppers
C11149,18,Female,West,36466.31,66.2,2,108.52,47.73,0.45,Electronics,0,Price-Sensitive / Occasional Shoppers
C11150,54,Female,North,105430.89,3.4,21,4010.72,194.14,0.55,Sports,2,High-Value Loyalists
C11151,34,Non-binary,South,28259.42,16.4,1,81.04,81.04,0.47,Fashion,0,Price-Sensitive / Occasional Shoppers
C11152,40,Female,East,104166.6,6.8,30,3396.43,111.72,0.57,Beauty,2,High-Value Loyalists
C11153,45,Female,West,80748.74,10.2,20,2424.55,122.77,0.6,Home & Living,2,High-Value Loyalists
C11154,42,Female,East,54414.95,15.0,14,573.73,40.26,0.49,Home & Living,0,Price-Sensitive / Occasional Shoppers
C11155,42,Female,North,103716.07,7.5,23,3464.58,150.12,0.54,Sports,2,High-Value Loyalists
C11156,48,Female,North,100541.59,14.5,25,3332.07,134.07,0.54,Groceries,2,High-Value Loyalists
C11157,45,Female,North,118134.03,7.9,26,3752.51,146.99,0.43,Home & Living,2,High-Value Loyalists
C11158,42,Male,East,45189.05,21.1,13,335.98,26.83,0.77,Beauty,0,Price-Sensitive / Occasional Shoppers
C11159,49,Female,West,38117.94,64.2,6,515.5,86.27,0.55,Groceries,4,At-Risk / Churning
C11160,44,Male,North,104717.54,11.7,24,3712.37,157.64,0.77,Groceries,2,High-Value Loyalists
C11161,39,Female,South,33663.63,113.7,2,262.58,125.15,0.23,Fashion,4,At-Risk / Churning
C11162,19,Male,East,39796.05,43.6,4,189.82,43.36,0.69,Beauty,0,Price-Sensitive / Occasional Shoppers
C11163,33,Female,North,140969.31,6.6,29,3596.53,123.08,0.49,Home & Living,2,High-Value Loyalists
C11164,45,Male,West,65314.01,16.8,33,3647.39,111.34,0.29,Sports,2,High-Value Loyalists
C11165,38,Female,West,60606.57,52.9,6,227.25,37.41,0.48,Electronics,0,Price-Sensitive / Occasional Shoppers
C11166,18,Female,East,59635.84,34.1,4,178.61,42.51,0.42,Beauty,0,Price-Sensitive / Occasional Shoppers
C11167,32,Female,North,36861.71,25.8,14,225.95,16.56,0.44,Groceries,0,Price-Sensitive / Occasional Shoppers
C11168,32,Male,East,61393.31,39.4,3,186.01,59.29,0.67,Electronics,0,Price-Sensitive / Occasional Shoppers
C11169,51,Female,North,76204.6,6.5,27,2390.44,89.7,0.27,Beauty,2,High-Value Loyalists
C11170,26,Male,West,61954.28,9.4,18,397.88,21.66,0.94,Sports,3,Young Digital Shoppers
C11171,37,Female,South,15000.0,58.7,4,263.77,66.41,0.11,Groceries,0,Price-Sensitive / Occasional Shoppers
C11172,28,Male,North,43062.88,3.5,15,1028.94,67.65,0.88,Sports,3,Young Digital Shoppers
C11173,34,Female,West,45392.4,75.1,7,71.16,9.98,0.27,Home & Living,4,At-Risk / Churning
C11174,34,Female,North,48716.42,28.1,18,631.12,34.6,0.47,Groceries,0,Price-Sensitive / Occasional Shoppers
C11175,36,Male,West,78731.88,90.2,3,82.04,28.19,0.36,Fashion,4,At-Risk / Churning
C11176,41,Female,North,78317.9,25.7,17,516.78,30.77,0.73,Electronics,0,Price-Sensitive / Occasional Shoppers
C11177,29,Female,East,47955.86,6.9,18,771.12,43.43,1.0,Fashion,3,Young Digital Shoppers
C11178,18,Female,North,38030.64,3.3,22,839.89,38.49,0.87,Electronics,3,Young Digital Shoppers
C11179,28,Female,South,41512.49,3.4,29,374.98,13.13,0.9,Sports,3,Young Digital Shoppers
C11180,35,Female,West,60708.83,20.8,2,247.36,104.41,0.08,Sports,4,At-Risk / Churning
C11181,36,Female,South,93531.81,14.5,43,3721.95,86.88,0.71,Home & Living,2,High-Value Loyalists
C11182,49,Male,East,97591.77,9.8,17,3404.48,199.42,0.32,Fashion,2,High-Value Loyalists
C11183,41,Male,West,97491.82,8.9,23,3829.08,169.61,0.54,Beauty,2,High-Value Loyalists
C11184,51,Female,East,112463.2,4.0,25,2507.92,101.43,0.45,Beauty,2,High-Value Loyalists
C11185,23,Female,West,43640.91,31.7,6,124.96,20.45,0.53,Sports,0,Price-Sensitive / Occasional Shoppers
C11186,25,Female,East,48657.72,11.1,26,456.13,17.78,0.93,Fashion,3,Young Digital Shoppers
C11187,18,Male,West,66939.64,42.7,2,127.31,56.09,0.31,Sports,0,Price-Sensitive / Occasional Shoppers
C11188,48,Male,West,117982.35,7.9,26,3504.49,133.93,0.55,Sports,2,High-Value Loyalists
C11189,51,Female,South,60186.73,90.3,1,353.13,353.13,0.35,Home & Living,1,Infrequent Big Spenders
C11190,69,Female,West,54717.28,19.3,7,649.24,92.06,0.27,Home & Living,4,At-Risk / Churning
C11191,18,Female,North,64117.53,4.9,13,1325.81,102.58,0.84,Home & Living,3,Young Digital Shoppers
C11192,18,Female,East,55430.35,33.5,3,170.18,50.92,0.33,Home & Living,0,Price-Sensitive / Occasional Shoppers
C11193,32,Male,North,61110.56,22.7,7,265.22,38.42,0.56,Beauty,0,Price-Sensitive / Occasional Shoppers
C11194,23,Male,East,62990.35,24.8,2,201.03,91.43,0.51,Groceries,0,Price-Sensitive / Occasional Shoppers
C11195,26,Male,West,50461.76,1.0,21,997.98,47.62,0.95,Fashion,3,Young Digital Shoppers
C11196,24,Male,North,50965.89,4.8,21,837.05,39.28,1.0,Groceries,3,Young Digital Shoppers
C11197,27,Female,North,31572.45,77.0,3,232.25,75.35,0.02,Home & Living,4,At-Risk / Churning
C11198,31,Male,West,50713.44,2.6,19,1581.68,81.69,0.85,Fashion,3,Young Digital Shoppers
C11199,36,Male,East,54770.31,72.5,3,414.52,132.04,0.19,Beauty,4,At-Risk / Churning
